Date,Open,High,Low,Close,Adj Close,Volume
2018-12-03,201.500000,205.350006,201.000000,202.949997,99.919701,16235433
2018-12-04,202.399994,206.899994,200.600006,206.199997,101.519791,10559839
2018-12-05,202.350006,204.449997,197.449997,198.399994,97.679573,12327914
2018-12-06,196.899994,196.899994,191.000000,195.350006,96.177948,15693557
2018-12-07,197.949997,198.300003,193.000000,195.699997,96.350266,9185719
2018-12-10,191.399994,195.649994,190.199997,192.550003,94.799416,6766286
2018-12-11,191.899994,195.000000,190.050003,193.550003,95.291756,12458158
2018-12-12,194.550003,200.750000,193.550003,199.300003,98.122673,11215747
2018-12-13,201.000000,202.800003,198.300003,200.649994,98.787338,10141845
2018-12-14,199.000000,203.199997,198.149994,201.600006,99.255066,7637495
2018-12-17,212.800003,213.300003,204.600006,205.500000,101.175179,27613999
2018-12-18,204.899994,210.000000,204.250000,208.550003,102.676796,12509870
2018-12-19,209.800003,209.949997,205.649994,206.850006,101.839836,11334523
2018-12-20,205.000000,205.000000,201.500000,202.750000,99.821243,13958524
2018-12-21,204.500000,204.550003,199.149994,200.050003,98.491951,14374440
2018-12-24,198.000000,199.500000,196.000000,196.399994,96.694908,9951166
2018-12-26,195.949997,197.649994,193.050003,196.399994,96.694908,9449698
2018-12-27,199.649994,202.250000,195.199997,195.850006,96.424126,12890647
2018-12-28,197.649994,200.649994,197.000000,199.399994,98.171906,8693150
2018-12-31,201.399994,203.600006,200.600006,202.199997,99.550453,9580784
2019-01-01,202.500000,202.850006,200.350006,202.100006,99.501228,3947501
2019-01-02,200.000000,200.000000,192.500000,193.149994,95.094810,18935386
2019-01-03,193.699997,195.000000,187.550003,187.949997,92.534668,13968283
2019-01-04,188.000000,194.449997,186.649994,192.899994,94.971710,12883382
2019-01-07,196.100006,198.649994,192.500000,193.449997,95.242508,11020289
2019-01-08,194.500000,197.000000,191.899994,195.649994,96.325653,14295380
2019-01-09,197.949997,198.000000,192.000000,194.750000,95.882530,11205333
2019-01-10,195.000000,196.199997,193.449997,195.449997,96.227180,8256271
2019-01-11,195.500000,198.300003,195.000000,196.600006,96.793381,8245755
2019-01-14,196.000000,196.000000,192.000000,193.050003,95.045578,9059869
2019-01-15,193.850006,199.800003,193.350006,198.899994,97.925751,9416350
2019-01-16,201.000000,202.250000,195.699997,196.300003,96.645691,12554389
2019-01-17,197.250000,198.250000,195.399994,197.449997,97.211861,6591718
2019-01-18,199.000000,200.000000,196.250000,198.699997,97.827278,8307081
2019-01-21,200.100006,200.500000,197.649994,198.449997,97.704193,6348706
2019-01-22,197.500000,197.500000,191.000000,191.500000,94.282455,9901151
2019-01-23,191.500000,195.000000,190.600006,192.800003,94.922501,7523951
2019-01-24,192.899994,195.449997,191.300003,193.500000,95.267128,6195845
2019-01-25,195.100006,196.399994,192.550003,194.699997,95.857948,6437316
2019-01-28,195.000000,195.000000,191.000000,191.500000,94.282455,6045200
2019-01-29,191.500000,193.850006,189.399994,192.649994,94.848633,6230069
2019-01-30,192.899994,196.449997,192.149994,194.100006,95.562515,10015876
2019-01-31,195.500000,198.250000,193.800003,197.350006,97.162613,13404228
2019-02-01,179.649994,180.000000,158.149994,162.149994,79.832367,98562137
2019-02-04,162.800003,165.000000,156.500000,161.350006,79.438499,24578563
2019-02-05,159.300003,164.500000,157.250000,162.600006,80.053932,14352577
2019-02-06,163.350006,165.000000,157.750000,163.750000,80.620102,13140943
2019-02-07,162.949997,165.649994,161.800003,163.449997,80.472412,9437018
2019-02-08,162.300003,162.399994,149.699997,154.149994,75.893677,21667191
2019-02-11,153.699997,155.199997,147.050003,152.149994,74.909004,18188741
2019-02-12,151.899994,157.949997,150.699997,152.850006,75.253639,14116882
2019-02-14,150.500000,153.000000,149.149994,151.750000,74.712074,9962977
2019-02-15,151.050003,151.199997,145.800003,147.300003,72.521187,14116428
